"JointSubmissionId","Institution","UnitOfAssessment","MultipleSubmission","StaffIdentifier","OutputNumber","Year","OutputType","LongTitle","ShortTitle","Pagination","Publisher","Editors","ISBN","PublicationDate","EndDate","URL","DOI","OtherDetails","EnglishAbstract","ResearchGroup","IsInterdisciplinary","NumberofAdditionalAuthors","CoAuthor1","CoAuthor1External","CoAuthor2","CoAuthor2External","CoAuthor3","CoAuthor3External"
,"0163",34,,55183,2,,"D","<p>The Impact of the Introduction of the UK Minimum Wage on the Employment of Low Wage Workers</p>","2 (1)","67-97","Journal of the European Economic Association",,"15424774",2004-Mar-01,,,"10.1162/154247604323015481",,,,False,,,,,,,
,"0163",34,,55183,3,,"D","<p>The Inter-related Dynamics of Unemployment and Low-Wage Employment</p>","22 (3)","511-531","Journal of Applied Econometrics",,"10991255",2007-Apr-01,,,"10.1002/jae.922",,,,False,,,,,,,
,"0163",34,,55183,4,,"H","<p>The Other Margin: Do Minimum Wages Cause Working Hours Adjustments for Low-Wage Workers?</p>",,,"Economica, Blackwell Synergy",,"00130427",2007-Apr-13,,"http://www.blackwell-synergy.com/doi/abs/10.1111/j.1468-0335.2007.00593.x","10.1111/j.1468-0335.2007.00593.x","Article in Press, Corrected Proof, 20 pages",,,False,,"Swaffield J",True,,,,
,"0163",34,,54653,1,,"D","<p>The Economics of Clear Advice and Extreme Options</p>","72 (4)","1173-1198","Review of Economic Studies",,"1467937X",2005-Oct-01,,,"10.1111/0034-6527.00366",,,,False,,,,,,,
,"0163",34,,55629,3,,"D","<p>Nonlinear Permanent-Temporary Decompositions in Macroeconomics and Finance</p>","113 (486)","125-139","The Economic Journal",,"14680297",2003-Mar-01,,,"10.1111/1468-0297.00118",,,,False,,,,,,,
,"0163",34,,55629,1,,"D","<p>Official Intervention in the Foreign Exchange Market: Is It Effective and, If So, How Does It Work?</p>","39 (3)","839-868","Journal of Economic Literature",,"00220515",2001-Sep-01,,"http://links.jstor.org/sici?sici=0022-0515%28200109%2939%3A3%3C839%3AOIITFE%3E2.0.CO%3B2-M ",,,,,False,,"Sarno L",False,,,,
,"0163",34,,55629,4,,"D","<p>Why Is It So Difficult to Beat the Random Walk Forecast of Exchange Rates?</p>","60 (1)","85-107","Journal of International Economics",,"00221996",2003-May-01,,,"10.1016/S0022-1996(02)00060-0",,,,False,,"Kilian L",True,,,,
,"0163",34,,55629,2,,"D","<p>Nonlinear Mean Reversion in Real Exchange Rates: Towards a Solution to the Purchasing Power Parity Puzzles</p>","42 (4)","1015-1042","International Economic Review",,"14682354",2001-Nov-01,,,"10.1111/1468-2354.00144",,,,False,,"Peel D",True,"Sarno L",False,,
,"0163",34,,55626,4,,"D","<p>Child Support and Partnership Dissolution</p>","116 (510)","C93-C109","The Economic Journal",,"14680297",2006-Mar-01,,,"10.1111/j.1468-0297.2006.01078.x",,,,False,,"Zhu Y",True,,,,
,"0163",34,,55626,2,,"D","<p>Estimates of the Economic Return to Schooling for 28 Countries</p>","9 (1)","1-16","Labour Economics",,"09275371",2002-Feb-01,,,"10.1016/S0927-5371(01)00052-5",,,,False,,"Trostel P ",True,"Woolley P",True,,
,"0163",34,,55626,3,,"D","<p>Does Education Raise Productivity, or Just Reflect It?</p>","114 (499)","F499-F517","The Economic Journal",,"14680297",2004-Nov-01,,,"10.1111/j.1468-0297.2004.00256.x",,,,False,,"Zhu Y",True,"Chevalier A ",True,"Harmon C ",True
,"0163",34,,55376,3,,"D","<p>Market Structure and Entry: Where's the Beef?</p>","36 (3)","680-699","Rand Journal of Economics",,"07416261",2005-Sep-01,,"http://gemini.econ.umd.edu/cgi-bin/rje_online.cgi?action=view&year=2005&issue=aut&page=680&&tid=33596&sc=RmRSYdel",,,,,False,,"Toivanen O",True,,,,
,"0163",34,,55376,2,,"D","<p>Chain-store Pricing across Local Markets</p>","14 (1)","93?119","Journal of Economics and Management Strategy",,"15309134",2005-Mar-01,,,"10.1111/j.1430-9134.2005.00035.x",,,,False,,"Dobson P",True,,,,
,"0163",34,,55376,4,,"D","<p>Consumer Choice and Competition Policy: A Study of UK Energy Markets</p>","115 (506)","949-968","The Economic Journal",,"14680297",2005-Oct-01,,,"10.1111/j.1468-0297.2005.01026.x",,,,False,,"Giulietti M ",True,"Waddams Price C",True,,
,"0163",34,,55376,1,,"D","<p>Tyre Price Dispersion across Retail Outlets in the UK</p>","51 (4)","491-509","Journal of Industrial Economics",,"14676451",2003-Dec-01,,,"10.1111/j.0022-1821.2003.00212.x",,,,False,,"Delgado J",True,,,,
,"0163",34,,54713,1,,"D","<p>Terror as a Bargaining Instrument: A Case Study of Dowry Violence in Rural India</p>","92 (4)","1029-1043","American Economic Review",,"00028282",2002-Sep-01,,,"10.1257/00028280260344588",,,,False,,"Rao V",True,,,,
,"0163",34,,55625,4,,"D","<p>Behavioral Conformity in Games with Many Players</p>","57 (2)","347-360","Games and Economic Behavior",,"08998256",2006-Nov-01,,,"10.1016/j.geb.2005.09.006",,,,False,,"Cartwright E",True,"Selten R",True,,
,"0163",34,,55625,3,,"D","<p>Networks and Farsighted Stability</p>","120 (2)","257-269","Journal of Economic Theory",,"10957235",2005-Feb-01,,,"10.1016/j.jet.2004.02.007",,,,False,,"Kamat S",True,"Page F",True,,
,"0163",34,,55625,2,,"D","<p>Approximate Cores of Games and Economies with Clubs</p>","110 (1)","87-120","Journal of Economic Theory",,"00220531",2003-May-01,,,"10.1016/S0022-0531(03)00003-6",,,,False,,"Kovalenkov A",True,,,,
,"0163",34,,55625,1,,"D","<p>Tiebout Economies with Differential Genetic Types and Endogenously Chosen Crowding Characteristics</p>","98 (2)","261-294","Journal of Economic Theory",,"00220531",2001-Jun-01,,,"10.1006/jeth.2000.2716",,,,False,,"Conley J",True,,,,
,"0163",34,,54876,2,,"D","<p>Testable Restrictions on the Equilibrium Manifold under Random Utility</p>","40 (1-2)","121-143","Journal of Mathematical Economics",,"03044068",2004-Feb-01,,,"10.1016/j.jmateco.2003.11.001",,,,False,,,,,,,
,"0163",34,,54481,1,,"T","<p>A Sovereign Debt Model with Trade Credit and Reserves</p>","ESRC World Economy and Finance Working Paper No. 4",,,"Working Paper",,2006-Mar-01,,"http://www.worldeconomyandfinance.org/Old%20Site/Working%20Paper%20PDFs/WEF0004.pdf",,,,,False,,"O'Connell S",True,,,,
,"0163",34,,54880,1,,"T","<p>Trade Costs in the First Wave of Globalization</p>","NBER Working Paper 12602",,,"Working Paper",,2006-Oct-01,,"http://www.nber.org/papers/w12602.pdf",,,,,False,,"Jacks D",True,"Meissner C",True,,
,"0163",34,,54277,4,,"H","<p>Banking Fragility and Growth Expectations</p>",,,"The B.E. Journal of Economic Analysis and Policy: Vol. 7: Iss. 1 (Topics), Article 55",,,2007-Nov-01,,"http://www.bepress.com/bejeap/vol7/iss1/art55",,,,,False,,,,,,,
,"0163",34,,54277,3,,"T","<p>The Transition to Democracy: Collective Action and Intra-elite Conflict</p>","Warwick Economics Research Paper No. 807","23",,"Working Paper",,2007-Jul-01,,"http://www2.warwick.ac.uk/fac/soc/economics/research/papers/twerp_807.pdf",,,,,False,,"Ghosal S",False,,,,
,"0163",34,,54277,1,,"T","<p>Smithian Growth through Creative Organization</p>","Centre for Economic Policy Research Discussion Paper No. 5709","38",,"Working Paper",,2006-Jun-01,,"http://www.cepr.org/pubs/new-dps/dplist.asp?dpno=5709",,,,,False,,"Legros P",True,"Newman A",True,,
,"0163",34,,54653,2,,"T","<p>Taxes and Employment Subsidies in Optimal Redistribution Programs</p>","Warwick Economics Research Paper No. 779","34",,"Working Paper",,2006-Oct-01,,"http://www2.warwick.ac.uk/fac/soc/economics/research/papers/2006_publications/twerp_779.pdf",,,,,False,,"Beaudry P",True,"Blackorby C",False,,
,"0163",34,,54653,3,,"T","<p>Contracts with Endogenous Information</p>","Warwick Economics Research Paper No. 780","45",,"Working Paper",,2006-Dec-01,,"http://www2.warwick.ac.uk/fac/soc/economics/research/papers/2006_publications/twerp_780.pdf",,,,,False,,,,,,,
,"0163",34,,54653,4,,"T","<p>Cash Breeds Success: The Role of Financing Constraints in Patent Races</p>","Social Science Research Network","47",,"Working Paper",,2006-Jan-01,,"http://papers.ssrn.com/sol3/papers.cfm?abstract_id=684941",,,,,False,,"Schroth E",True,,,,
,"0163",34,,54825,1,,"D","<p>Quality, Experience, and Monopoly: The Soviet Market for Weapons under Stalin</p>","59 (1)","113-142","The Economic History Review",,"14680289",2006-Feb-01,,,"10.1111/j.1468-0289.2005.00334.x",,,,False,,"Harrison M",False,,,,
,"0163",34,,197304,1,,"D","<p>Are Inefficient Entrepreneurs Driven Out of the Market?</p>","114 (2)","329-344","Journal of Economic Theory",,"10957235",2004-Feb-01,,,"10.1016/S0022-0531(03)00126-1",,,,False,,,,,,,
,"0163",34,,197304,3,,"H","<p>Retained Earnings Dynamic, Internal Promotions and Walrasian Equilibrium</p>",,,"Journal of Economic Theory, Elsevier",,"00220531",2007-Sep-01,,"http://www.sciencedirect.com/science?_ob=ArticleURL&_udi=B6WJ3-4PSK92J-1&_user=585204&_coverDate=09%2F29%2F2007&_rdoc=1&_fmt=&_orig=search&_sort=d&view=c&_acct=C000029838&_version=1&_urlVersion=0&_userid=585204&md5=daf9a544780246941d7096156725cfd6","10.1016/j.jet.2007.06.008","Article in Press, Accepted Manuscript, 41 pages",,,False,,,,,,,
,"0163",34,,197304,2,,"T","<p>Economic Survival When Markets Are Incomplete</p>","Instituto Valenciano de Investigaciones Economicas Working Paper WP-AD 2006-19 ","49",,"Working Paper",,2006-Oct-01,,"http://www.ivie.es/downloads/docs/wpasad/wpasad-2006-19.pdf",,,,,False,,"Chattopadhyay S",True,,,,
,"0163",34,,197304,4,,"T","<p>Market Selection and Payout Policy under Majority Rule</p>","Warwick Economics Research Paper No. 814",,,"Working Paper",,2007-Sep-01,,"http://www2.warwick.ac.uk/fac/soc/economics/research/papers/twerp_814.pdf",,,,,False,,,,,,,
,"0163",34,,197305,1,,"D","<p>Monte Carlo Simulation of Macroeconomic Risk with a Continuum of Agents: The Symmetric Case</p>","21 (2-3)","743-766","Economic Theory",,"14320479",2003-Mar-01,,,"10.1007/s00199-002-0302-y",,,,False,,"Sun Y",True,,,,
,"0163",34,,197305,3,,"D","<p>Social Welfare Functionals on Restricted Domains and in Economic Environments</p>","7 (1)","1-25","Journal of Public Economic Theory",,"14679779",2005-Feb-01,,,"10.1111/j.1467-9779.2005.00191.x",,,,False,,"Bordes G",True,"Le Breton M",True,,
,"0163",34,,197305,2,2004,"C","<p>Interpersonally Comparable Utility</p>","Handbook of Utility Theory, Volume II: Extensions","1181-1285","Kluwer","Barbera S, Hammond P, Seidl C","1402077149",,,,,,,,False,,"Fleurbaey M",True,,,,
,"0163",34,,197305,4,,"T","<p>Competitive Market Mechanisms as Social Choice Procedures</p>","Warwick Economics Research Paper No. 804
","109",,"Working Paper",,2007-Jun-01,,"http://www2.warwick.ac.uk/fac/soc/economics/research/papers/twerp_804.pdf",,"Also to appear in the Handbook of Social Choice and Welfare, Vol II",,,False,,,,,,,
,"0163",34,,197306,1,,"D","<p>Income Distribution and the Demand Constraint</p>","6 (2)","107-133","Journal of Economic Growth",,"15737020",2001-Jun-01,,,"10.1023/A:1011326523470",,,,False,,,,,,,
,"0163",34,,197306,2,,"D","<p>Choosing the Right Pond: Social Approval and Occupational Choice</p>","22 (4)","835-861","Journal of Labor Economics",,"15375307",2004-Oct-01,,,"10.1086/423156",,,,False,,"Mullin C",True,,,,
,"0163",34,,197306,3,,"D","<p>Politics, Information and the Urban Bias</p>","75 (1)","137-165","Journal of Development Economics",,"03043878",2004-Oct-01,,,"10.1016/j.jdeveco.2003.08.003",,,,False,,"Majumdar S",True,"Mukand S",False,,
,"0163",34,,197306,4,,"D","<p>Democracy, Visibility and Public Good Provision</p>","83 (2)","506-529","Journal of Development Economics",,"03043878",2007-Jul-01,,,"10.1016/j.jdeveco.2005.06.008",,,,False,,"Mukand S",False,,,,
,"0163",34,,197307,1,,"D","<p>Learning in Games by Random Sampling</p>","98 (1)","55-84","Journal of Economic Theory",,"10957235",2001-May-01,,,"10.1006/jeth.2000.2694",,,,False,,"Friedman J",True,,,,
,"0163",34,,197307,2,,"D","<p>Equilibrium Reserve Prices in Sequential Ascending Auctions</p>","117 (1)","78-95","Journal of Economic Theory",,"10957235",2004-Jul-01,,,"10.1016/j.jet.2003.11.002",,,,False,,"Caillaud B",True,,,,
,"0163",34,,197307,3,,"D","<p>Mechanism Design with Interdependent Valuations: Efficiency</p>","72 (5)","1617-1626","Econometrica",,"14680262",2004-Sep-01,,,"10.1111/j.1468-0262.2004.00546.x",,,,False,,,,,,,
,"0163",34,,197307,4,,"D","<p>Random Belief Equilibrium in Normal Form Games</p>","51 (2)","296-323","Games and Economic Behavior",,"08998256",2005-May-01,,,"10.1016/j.geb.2003.08.004",,,,False,,"Friedman J",True,,,,
,"0163",34,,197308,1,,"D","<p>Redistributive Promises and the Promise of Economic Reform</p>","93 (1)","256-264","American Economic Review",,"00028282",2003-Mar-01,,,"10.1257/000282803321455269",,,,False,,"Jain S",True,,,,
,"0163",34,,197308,2,,"D","<p>Policy Gambles</p>","94 (4)","1207-1222","American Economic Review",,"00028282",2004-Sep-01,,,"10.1257/0002828042002624",,,,False,,"Majumdar S",True,,,,
,"0163",34,,197308,3,,"D","<p>In Search of the Holy Grail: Policy Experimentation, Convergence and Economic Performance</p>","95 (1)","374-383","American Economic Review",,"00028282",2005-Mar-01,,,"10.1257/0002828053828707",,,,False,,"Rodrik D",True,,,,
,"0163",34,,197308,4,,"D","<p>Globalization and the&#160;'Confidence Game'</p>","70 (2)","406-427","Journal of International Economics",,"00221996",2006-Dec-01,,,"10.1016/j.jinteco.2006.03.001",,,,False,,,,,,,
,"0163",34,,197310,1,,"T","<p>Family Labor Supply, Precautionary Behavior, Aggregate Saving and Employment</p>","Munich Personal RePEc Archive",,,"Working Paper",,2007-Mar-01,,"http://mpra.ub.uni-muenchen.de/2113/01/MPRA_paper_2113.pdf",,,,,False,,,,,,,
,"0163",34,,114563,1,,"D","<p>Horizontal and Vertical Tax Competition: Theory and Some Evidence from the USA</p>","91 (3-4)","451-479","Journal of Public Economics",,"00472727",2007-Apr-01,,,"10.1016/j.jpubeco.2006.07.005",,,,False,,"Devereux M",True,"Lockwood B",False,,
,"0163",34,,114563,2,,"H","<p>Do Countries Compete over Corporate Tax Rates?</p>",,,"Journal of Public Economics, Elsevier",,"00472727",2007-Sep-01,,"http://www.sciencedirect.com/science?_ob=ArticleURL&_udi=B6V76-4PNTW8D-1&_user=585204&_coverDate=09%2F16%2F2007&_rdoc=1&_fmt=&_orig=search&_sort=d&view=c&_acct=C000029838&_version=1&_urlVersion=0&_userid=585204&md5=f50a83daabcba99ae5a19844e139eb28","10.1016/j.jpubeco.2007.09.005","Article in Press, Accepted Manuscript, 46 pages",,,False,,"Devereux M",True,"Lockwood B",False,,
,"0163",34,,197303,3,,"H","<p>Sequential Decisions with Tests</p>",,,"Games and Economic Behavior, Elsevier",,"10902473",2006-Sep-01,,"http://www.sciencedirect.com/science?_ob=ArticleURL&_udi=B6WFW-4KWK147-2&_user=585204&_coverDate=09%2F14%2F2006&_rdoc=1&_fmt=&_orig=search&_sort=d&view=c&_acct=C000029838&_version=1&_urlVersion=0&_userid=585204&md5=ed35a7019fe9733892c984810b6c6fcd","10.1016/j.geb.2006.07.004","Article in Press, Corrected Proof, 16 pages",,,False,,"Gill D",True,,,,
,"0163",34,,197303,1,,"D","<p>Optimizing Information in the Herd: Guinea Pigs, Profits, and Welfare</p>","39 (1)","137-166","Games and Economic Behavior",,"10902473",2002-Apr-01,,,"10.1006/game.2001.0881",,,,False,,,,,,,
,"0163",34,,197303,4,,"D","<p>Neural Networks and Bounded Rationality</p>","375 (2)","717-725","Physica A: Statistical Mechanics and its Applications",,"03784371",2007-Mar-01,,,"10.1016/j.physa.2006.10.026",,,,False,,"Zizzo D",True,,,,
,"0163",34,,197303,2,,"D","<p>The Right Choice at the Right Time: A Herding Experiment in Endogenous Time</p>","6 (2)","159-180","Experimental Economics",,"15736938",2003-Oct-01,,,"10.1023/A:1025357004821",,,,False,,,,,,,
,"0163",34,,114564,4,,"D","<p>Endowments vs. Market Potential: What Explains the Relocation of Industry after the Polish Reunification in 1918?</p>","44 (1)","22-42","Explorations in Economic History",,"10902457",2007-Jan-01,,,"10.1016/j.eeh.2005.08.003",,,,False,,,,,,,
,"0163",34,,114564,1,,"D","<p>Path Dependent Border Effects: The Case of Poland's Reunification (1918?1939)</p>","42 (3)","414-438","Explorations in Economic History",,"10902457",2005-Jul-01,,,"10.1016/j.eeh.2004.10.002",,,,False,,,,,,,
,"0163",34,,114564,3,,"D","<p>Estimating Financial Integration in the Middle Ages: What Can We Learn from a TAR Model?</p>","66 (1)","122-139","The Journal of Economic History",,"14716372",2006-Mar-01,,,"10.1017/S0022050706000052",,,,False,,"Volckart O",True,,,,
,"0163",34,,114564,2,,"D","<p>Economic Integration across Borders: The Polish Interwar Economy 1921?1937</p>","9 (2)","199-231","European Review of Economic History",,"14740044",2005-Aug-01,,,"10.1017/S1361491605001450",,,,False,,"Trenkler C",True,,,,
,"0163",34,,294359,1,,"D","<p>VAT Base Broadening, Self Supply, and the Informal Sector</p>","91 (4)","1084-1094","American Economic Review",,"00220515",2001-Sep-01,,"http://links.jstor.org/sici?sici=0002-8282%28200109%2991%3A4%3C1084%3AVBBSSA%3E2.0.CO%3B2-5",,,,,False,,"Piggott J",True,,,,
,"0163",34,,294374,4,,"D","<p>Weak Monotonicity Characterises Deterministic Dominant Strategy Implementation</p>","74 (4)","1109-1132","Econometrica",,"14680262",2006-Jul-01,,,"10.1111/j.1468-0262.2006.00695.x",,,,False,2,"Bikhchandani S",True,"Lavi R",True,"Mu'alem N",True
,"0163",34,,294374,3,,"D","<p>Functional Sunspot Equilibria</p>","42 (1)","22-35","Journal of Mathematical Economics",,"03044068",2006-Feb-01,,,"10.1016/j.jmateco.2005.07.001",,,,False,,"Chattopadhyay S",True,,,,
,"0163",34,,294374,2,,"D","<p>Subjective Temporary Equilibrium</p>","28 (9)","1757-1780","Journal of Economic Dynamics and Control",,"01651889",2004-Jul-01,,,"10.1016/j.jedc.2003.04.005",,,,False,,,,,,,
,"0163",34,,55553,3,,"D","<p>Irreducible Economies and Strongly Connected Graphs</p>","41 (8)","937-956","Journal of Mathematical Economics",,"03044068",2005-Dec-01,,,"10.1016/j.jmateco.2004.10.002",,,,False,,"Baldry R",True,,,,
,"0163",34,,54867,3,,"D","<p>Decentralization and the Productive Efficiency of Government: Evidence from Swiss Cantons</p>","91 (5-6)","1197-1218","Journal of Public Economics",,"00472727",2007-Jun-01,,,"10.1016/j.jpubeco.2006.11.006",,,,False,,"Lockwood B",False,,,,
,"0163",34,,54875,4,,"D","<p>Comparison of Academic Performance of Twins and Singletons in Adolescence: Follow-up Study</p>","333 (7578)","1095-1097","British Medical Journal",,"14685833",2006-Sep-01,,,"10.1136/bmj.38959.650903.7C",,,,False,2,"Christensen K",True,"Petersen I",True,"Skytthe A",True
,"0168",34,,573709,1,,"D","<p>Modeling denomination structures</p>","73(3)","949-960","Econometrica",,"1468-0262",2005-May-01,,,"10.1111/j.1468-0262.2005.00599.x","The co-authors have contributed equally to the paper.",,,False,,"Lee, M. ",True,"Wallace, N. ",True,,
,"0168",34,,573707,1,,"D","<p>Bequests, taxation and the distribution of wealth in a general equilibrium model</p>","91(7-8)","1247-1271","Journal of Public Economics",,"0047-2727",2007-Aug-01,,,"10.1016/j.jpubeco.2007.01.002","The co-authors have contributed equally to the paper.",,,False,,"Bossmann, M. ",True,"Kleiber, C. ",True,,
,"0168",34,,573707,2,,"D","The economic determinants of technology shocks in a real business cycle model","27(1)","1-28","Journal of Economic Dynamics and Control",,"0165-1889",2002-Nov-01,,,"10.1016/S0165-1889(01)00018-5",,,,False,,,,,,,
